est_s1,se_s1,est_s2,se_s2
0.0834529067859206,0.014809385202148487,0.09763701137126156,0.012748637718814262
0.2605396099278731,0.018787420031108712,0.2448016443560935,0.018522794422032737
0.07172384631213169,0.013505800468984046,0.028892593095670493,0.009587403574678107
-0.04168789675286605,0.011307914041482696,-0.04311980307230228,0.008452933738783761
0.015573949241044681,0.0007355981285748149,0.018820316461585263,0.0009330073854910559
