"expertAltruism","expertWarmGlow","expertBeta","expertDelta","expertLambda","curv1","curv88","curv44"
0.599699032157369,1.71338058998428,0.0174947209733902,1.03760150757977,2.4,0.990253441078506,1.66022838733408,9.57613919933515
0.0792254291481087,0.175592455203035,1.8803252390285,0.474294638107718,2.35,0.889691392558622,1.50888946014597,9.02249250217955
0.0255136180879872,0.0679846880925011,0.936818965752991,0.967705384603818,2.77777777777778,2.70048930529222,4.0627870803933,16.6587592051673
0.00812400558860097,0.0263234952667167,0.769857680935338,1.08513453562729,2.59130434782609,0.187533151109815,0.375037730020663,3.7356176605573
1.16587385025414,4.32459131178374,1.17789823720029,0.921395557729659,4.86206896551724,0.064184231944744,0.143033900063964,1.97874943024974
4.94593073746144,5.68184080933059,0.0181717691671028,1.09599115592945,.,0.273372559914616,0.525619891785539,4.64026207153823
2.70789617196538e-05,-4.47217708138192e-05,0.0405654808726783,0.248693154202731,3.63551401869159,1.44032658298322,2.31930454713965,11.7855081928482
0.114690425830897,0.505905567923082,0.732137447829998,1,1.97087378640777,1.66864492381051,2.64461599490478,12.7828963327189
1.53165905663022,1.40297010802606,0.175706003225152,0.817319566329963,2.66233766233766,4.3697696571991,6.23985738829073,21.6816380016872
0.128894848489954,0.00836531515661346,0.430138213519643,1,1.52,2.88719117174098,4.31232674448991,17.2809942574034
4.39139327498371e-05,0.000101921325300574,0.0292526061542349,1,6.05,0.990253441078506,1.66022838733408,9.57613919933515
0.230307333126199,-0.201054726971965,0.953091995886247,0.913287858010635,.,3.97942330131492,5.74045681724106,20.6003901106355
0.0668623201882084,-0.048027208128105,0.634403681204487,0.650150205054858,7,53.9025989410192,58.5604057067206,84.8539741689634
1.72144872376974,-0.98931127593974,1.70639182955903,0.693864663812959,6.72093023255814,41.2611865620192,46.1508571847806,73.4304788713018
0.0460481460234199,0.2716559875958,0.850773546788186,0.875555979497355,6.45454545454545,1.98551764110157,3.08824612735714,14.0681474774493
0.0504670640212938,0.136826125445219,0.052399754689482,0.444713181156975,5.175,0.139349026714003,0.287336988938287,3.14231312142768
0.916321344792263,0.536538964480596,1.71761741781226,0.504636032305369,4.47826086956522,19.2637013629583,23.4099946591736,48.6042752429172
2.03229665165088,-2.03099589477331,2.71846541351727,0.397779234404469,2.64912280701754,0.00665211224428085,0.0179199786229144,0.436984098029312
0.0547648283532052,0.881932202610951,0.795290292147627,0.943777154813614,.,1.62459810614998,2.58225621577366,12.5956278169142
0.00766706752988824,0.0366790598762671,1.16017501492146,0.468654939344671,3.05882352941176,4.08725059601025,5.87892146820407,20.9037768897822
1.27533239709639,1.8506863284712,0.26815944745369,1,2.75,27.6335879156113,32.2877284599791,59.1028069283114
0.0980970150991386,0.139929478849384,1.53393366497816,0.800846415588952,8.1,4.7983897298534,6.78266217382976,22.8187851435794
0.0223319130028295,0.0890563582136968,0.248329038547342,0.769682489063129,2.11111111111111,1.05878788826795,1.76240228103425,9.93871920993628
3.41919987930403e-07,-2.66502433945819e-05,0.732137447829998,1,.,0.00321685556898537,0.00902744911331551,0.249044963880493
0.468616113077242,0.162346350314281,0.310992439393863,0.724386442982458,2.7910447761194,2.03933996997951,3.16279901966523,14.2767765807948
0.0520465162870186,-0.00353768392414926,0.429479000913388,0.280655186964998,2.17525773195876,3.67270438305942,5.34430687193679,19.7160108164734
2.35307097851676,6.77219102355004,0.713829661022111,0.776259125423392,.,8.08128921893979,10.7941385719546,30.3193223663933
0.364474053204991,-0.262409967996582,0.176771324776646,0.740143602408453,1.30769230769231,0.245490347122167,0.477362137353554,4.36292499961784
1.05852598308304,4.69332189921735,1.9198812718113,0.568548211590355,4.1219512195122,0.00341570897056765,0.00955754698326163,0.261340028682699
0.05675405108334,0.0955389224619329,0.00468526609748286,0.792767081410667,2.54022988505747,5.41179276470852,7.55043988743067,24.3676370358651
0.0689552811196252,-0.0689568174422724,-2.63083234066515e-05,1,3,-4.11962685035756e-05,-0.00012380061917292,-0.00426282376598049
-5.01591489357499e-05,0.00612682073420155,0.604178358141298,1.25536417550843,.,5.13004439738692,7.19903084804971,23.6668521323296
0.00118971090736901,-0.000510425048701983,0.00209811370181133,0.568999358555988,.,0.420112361903058,0.771939867993182,5.92411454051232
0.0122981853067963,-0.00560826209091568,17.2416329746276,0.240830119972372,.,-0.000278792643633322,-0.000846266544841921,-0.0299013507808025
2.08755317447104,-1.45659071107952,1.95082290826247,0.568712584287532,6.76470588235294,1.42118661162641,2.29178920435272,11.6986931724274
1.13009309144648e-07,-7.06043191210938e-05,-5.85531256407576e-05,1.01367914055686,2.47826086956522,-0.000915897558341355,-0.00286222530929002,-0.111463524110511
0,15.5100813974106,13.9678626262875,1.07777903184011,.,0.0927839013741839,0.199367929092885,2.47079849512727
0.108193962900678,0.173983242240957,0.939021566234403,0.671161319787906,0.831325301204819,6.61322169020474,9.02785122860529,27.1829186250223
0.19235019825367,0.875093037672027,1.65491950126669,0.681774086698089,.,3.87443949465572,5.60525031075507,20.3013413765652
3.48184033109782e-05,0.00132168580722814,0.033846764543351,0.938160324648927,.,3.67270438305942,5.34430687193679,19.7160108164734
0,0.000885368325307148,0.756669701091096,1,.,0.00376536921279742,0.0104842242212696,0.282431357908103
10.7377392874058,28.1538981746143,0.00236399164273002,0.940627538902872,.,1.29413457992213,2.10808739433017,11.1081813669541
0.339500723691266,0.380661605911742,0.892520535098678,0.92075495248023,.,4.99471783447056,7.0295033441847,23.3239568914598
0.14689860328099,1.32960898739883,1.41472014414919,0.389687177519907,.,0.000984426665498014,0.00287989317735137,0.0902916579155608
0.00453572769368271,0.803612496867121,0.756725803231251,0.97554190321695,1.23076923076923,99.66962744181,101.267918229548,118.299462301612
0.133960505290433,-0.123791214041902,1.93024283697497,0.620968627082439,1.19123505976096,3.48146879905207,5.095499219362,19.1472995485273
0.000220014025474772,0.000359687744074414,0.508383520841697,1,2.0561797752809,7.45854459926823,10.0495700344341,29.0239707620728
0.00509040660120636,-0.00410382895963053,0.782314676271797,0.943749799759902,4.33333333333333,14.166183792062,17.8009694398111,41.1376985047008
0.000917876243180579,0.00380604521266634,0.976711474352179,0.758402366641655,2.05263157894737,3.97942330131492,5.74045681724106,20.6003901106355
4.11247788312341,-2.23314136921399,1.48038735635029,1.47624312030235,1.91891891891892,0.00341570897056765,0.00955754698326163,0.261340028682699
0.0710858753432708,0.241289612898721,1.55468507136793,0.849106467235578,2.22857142857143,8.19002108525232,10.9234869460335,30.5407079166945
1.14186331515471,3.85994857850069,0.393827482310334,0.536484582063373,.,0.398161536466459,0.735780860036215,5.74699662012427
1.0622586925523,15.9099420184905,2.9588158884637,0.387719922696927,.,-0.000417295325926441,-0.00127364668470292,-0.0458034089037545
0.094615891995468,-0.0688713225736044,0.00325485382410564,0.754036906257976,.,5.19907603209179,7.28532045077988,23.8401605508064
2.15473545563634,4.98517438765018,1.03484378329063,0.890998052698992,.,0.00710764943573808,0.0190647652758481,0.458928990597637
0.0121348090992421,0.00670030296086132,246.882095516325,0.0567453524107225,.,0.0501110820027151,0.114372189638405,1.70002687374324
2.31572749849789,0.761339095404201,14.1139218125552,0.623707141077205,4.6,0.00308864683282355,0.00868442447091129,0.240994581344414
0.000895402654683246,-0.000378856842601449,1.29907864485204,0.899112832513967,2.70149253731343,11.7489145582808,15.0671053876659,37.1625482540789
1.00180044476527,-0.0180044476531616,1.53393366497816,0.800846415588952,3.21052631578947,44.7056307320988,49.5686788883245,76.6865012703377
0.0574330500029682,4.42748139362571,0.282199538080993,0.974806467174312,4.07142857142857,3.72213183729188,5.40838235989334,19.860766665442
1.00180044476527,-0.0180044476531616,.,.,3.54347826086957,0.00207669094121687,0.00593854347953189,0.173528445828054
1.12078763047095e-05,0.000699145362367043,0.543854339292928,1.08606529599033,2.14285714285714,0.0064333131684015,0.0173677081859566,0.426246424907195
0.451354847974839,-0.365723834081185,0.309155622297518,0.791829578472096,1.95238095238095,0.352858993399195,0.660452860849766,5.36665111227808
0.00916725531640749,-0.00604153927042063,1.23208888201875,0.715617153848319,1.10526315789474,0.443268367319464,0.809862559610204,6.10640832891826
3.84889345777896,8.52014415991577,0.0344650575523576,1.06504798017444,2.4025974025974,0.0274906330124247,0.0663220584478586,1.16371950959059
0.242654282909632,1.11923653618613,0.983795997112107,1,2.80952380952381,28.3820886267696,33.0659171059659,59.9647154488021
0.000558272539492669,0.000493936190339108,0.88394435667238,0.777561985658767,3.62068965517241,0.269722122523805,0.519333334857462,4.60471494326607
0.0151944219568338,-0.00483133224472393,0.714557010945798,0.4946527402663,.,3.92658069550632,5.67245113033724,20.450327385686
0.145102585356553,-0.0891350344697688,0.316525456935153,0.534034417103789,3.44444444444444,55.3625962243534,59.9717012977236,86.0894329223392
1.02237068063809,-0.0702223143066566,0.188574832609822,0.788938827726979,2.09090909090909,1.49930522642405,2.40384372623094,12.049735875637
0.634802101272506,0.365197898727492,0.863267552204571,1.0502183557803,3.85714285714286,-0.00113669673430118,-0.00360123457481071,-0.147244822189533
0.000184064798506689,0.000823965531341808,.,.,7.81528662420382,0.000915088782922351,0.0026815236890284,0.0845112457427817
0.00223642244665816,0.284769319679349,0.0230597842622156,3.43921221968047,.,1.69111371161629,2.6763571604672,12.8775468452845
0.0211590428713873,-0.00398871065180563,0.0532525676727973,0.664182114107173,2.33333333333333,0.300338204607604,0.571785297397255,4.89639001730326
4.72087764095954,5.58837492759327,0.782314676271797,0.943749799759902,2.93023255813953,0.000367802530171095,0.00109359401890914,0.0360685699765836
0.793809676420709,-0.10844414670751,-3.25198742288301e-05,1.13371279265788,6.53846153846154,19.2637013629583,23.4099946591736,48.6042752429172
0.00386631109886772,0.681499218614331,2.17952659357245,0.660953987609214,.,1.25996388579105,2.05835240921372,10.9448591451565
0.00568832671749969,0.00321882699810916,0.878009089370584,0.920716927706559,.,1.42118661162641,2.29178920435272,11.6986931724274
0.000708649266498675,0.0211192183251536,0.0144739818185044,0.635571007715329,2.63934426229508,4.7983897298534,6.78266217382976,22.8187851435794
0.231533404706916,1.17512918159803,0.712153161423249,0.651178693860264,.,10.4174447483568,13.5355458240761,34.8107736312633
0.000123505205930253,0.0194202841682711,0.597840423536396,0.609799270901301,1.85106382978723,91.9905164245818,94.2857691575224,113.283804761851
0.264118621285741,2.76473961205981,2.43958856030881,0.508561486203051,0.375,1.85708980811861,2.90944878749655,13.5595327757207
0.154714338108857,0.0792849479471137,7.74020677247539,0.2241630632485,2.05511811023622,0.0777262921682369,0.169983982579614,2.22193904952323
1.80031381538434,-0.250603045589517,0.952148366331428,1,4.97402597402597,1.21038997016332,1.98593559392511,10.7042440463764
0.287937310920273,-0.124748469700791,7.92724245358363,0.44932513836772,2.81981981981982,1.19430205647451,1.96236577082508,10.6251872098871
0.00212720596409435,0.098165037364434,0.423021677994846,1.02540581682613,3.15,0.0344357349100303,0.0814043090889014,1.34416780189529
0.791057782804212,-0.433506093142399,44.6289193568496,0.0910280419544213,.,0.19265704211292,0.384208968852849,3.79436156128953
0.00165720173751538,0.00870588797459444,0.612475824714158,0.845078395737226,.,0.252184009680653,0.488999142895343,4.43076871320153
0.0109494909803618,-0.0109446824514553,0.134055648395115,0.6179180961274,2.58762886597938,0.343510454702425,0.644781461111835,5.28542547069909
0.385524287466139,0.491763309914936,1.01646269585645,1,0.826086956521739,144.895392965491,141.337421282235,144.796729457009
5.18860366878828,-4.18860366878828,-7.02350303539823e-05,1.00364380616535,8.23809523809524,780.299564172798,633.539666911662,359.223755787142
-2.90049280576585,29.0433234936905,1.45296369724381,0.976015093623636,.,53.9025989410192,58.5604057067206,84.8539741689634
0.000826208381721012,0.00653612725646524,0.0309940536115628,0.854765982890851,5.85714285714286,1.6030122115086,2.55162876258986,12.5030001030172
0.83519785250443,-0.0270496279436259,0.89185331963629,0.975662015816295,.,10.2791472318094,13.3752829643282,34.558749910519
3.5295853519735e-08,-7.11007670956447e-05,2.70416524657085,0.608111738115922,.,0.0369286997614804,0.0867378520067254,1.40495654398564
0.0315916942251618,0.700545753604837,0.795132560032668,0.959569734546272,2.33333333333333,1.90743366714282,2.97969310338688,13.760783839131
0.000407640939674887,0.00112960695637909,0.322034367143123,0.603717945023782,.,0.0307777546879547,0.0735043198248734,1.25134556873698
0.0048051822023821,0.0990610652997926,0.0741788307243616,0.450826356296731,3,0.208876536442668,0.413070142208783,3.97575577449118
0.000172485243650895,0.001048588987935,0.770314874747612,0.897574160926406,1,0.103437518419843,0.219845547823424,2.63593357296433
0.104073325573694,-0.0242705598804845,0.50039389801004,1.08629005703762,2.58823529411765,-0.000296925902063489,-0.000901941526216225,-0.0319395654917813
0.0127010433895669,-0.00963684291862181,0.952148366331428,1,2.32857142857143,0.0407108685512843,0.094758867534849,1.49382297948332
0.00109155682213526,-0.00112345659289537,0.0202791309063785,0.981702094149653,1,0.449253353868215,0.819628798489276,6.15280813421438
1.43648699746169,0.913711755430898,0.75773513461399,0.897525275066364,6.6,53.9025989410192,58.5604057067206,84.8539741689634
0.00387974526017042,0.00554867480445115,0.00191874676116212,0.433575171555571,2.49367088607595,0.0145389586308009,0.0370146663556456,0.762446336735137
0.0074554273571899,-0.00527715527740739,0.0459679395469105,1,1.27397260273973,0.0115995524000696,0.0300531543600002,0.652237060752982
0.0118184897147937,0.0190752664986307,0.052248056984012,0.865014933046724,1,7.07027076305477,9.58193308989474,28.1909785626942
0.000162521537891547,-0.00021076977578055,.,.,.,-0.000184401122130674,-0.000557728137764123,-0.0194871851541999
0.00147090983918225,0.000939002150512136,0.0345110511814963,0.887700073409209,.,0.0112502855522569,0.0292153840554486,0.638421544035575
0.108089453123479,0.237607790820416,0.280799289485331,0.356651144916291,1.71641791044776,1.00359648682844,1.68017949702947,9.64761460851716
0.328938721826638,0.312558043831518,0.518709677968685,0.844347478889626,.,22.918553632015,27.329688654217,53.4048308016573
6.45697501825319e-07,1.47417712925498e-05,3.27767150008509,0.976591804003955,1.91891891891892,0.266120139119046,0.513121181181046,4.56942286937657
0.604856675525127,2.14976796397681,50.7615071427722,0.586962970251766,1.57471264367816,0.0082261523542612,0.0218488541018028,0.510678315194621
0.557787563445116,0.263751663079881,1.02410102283402,0.77845423182206,3.15,4.25449211929084,6.09289972942713,21.3671287979708
0.00016104914556892,-4.10373794194122e-05,496.031097426265,0.0536846163121662,.,-0.00163628881005557,-0.00549879710056369,-0.295426812114749
0.29993115103363,16.4196295232946,7.91828417159722,0.282283972080149,6.02,-0.00163906167197102,-0.00551386804473601,-0.298921356942857
1.35089770726423,5.05863914632012,0.402099295253048,0.589348085785523,.,137.354065951054,134.763935091877,140.676601012821
1.4379128383178,-0.629764613756992,0.414864889515121,0.351253072654052,3.09389671361502,2.06679535838218,3.20074648726183,14.3822233051568
0.510633417137326,0.918947069005676,1.17728460351115,1.04974009810883,1,0.0330179742359125,0.0783533010096669,1.30873136660675
7.1502223949153,-5.93440855605288,0.83715298081246,0.868159151694352,.,109.442461211093,110.069861218699,124.431637910993
0.0189131121816905,0.411225101337953,0.0615754685451461,1.25405919052826,8.05882352941176,1.62459810614998,2.58225621577366,12.5956278169142
0.0300358760862836,1.51967489370854,1.53143042608399,0.828100948903595,11.7692307692308,6.61322169020474,9.02785122860529,27.1829186250223
0.261091857086517,10.5294977803159,0.967846746684121,1,.,3.57580898830912,5.21842197748235,19.4296075815028
-0.00531684818539668,1.0053168481854,0.952148366331428,1,.,120.173527755162,119.636804176955,130.880839824356
0.0052332184608835,0.931463812503272,1.92208716760787e-05,1,.,4.73467659439148,6.7023216797624,22.6528052010336
0.124924697760376,-0.0135364265438495,0.756725803231251,0.97554190321695,5,1.80807355507054,2.8408573564997,13.3611593465539
0.00012393321157745,0.0021443613283673,0.0886894736244102,0.590200154566404,.,0.0953415074745969,0.204305957508313,2.51119474235748
0.583175811432286,0.778715007663478,0.452674897831398,1.08656141272932,.,1.0875097273773,1.80500559548885,10.0874462173264
0.88900841585098,1.73768738828223,1.12134288374389,0.944345215586205,5.33333333333333,0.964096324447925,1.62103175507502,9.43472323199126
0.571640879788221,-0.225943635844325,0.500493272676858,0.911642195176931,2.91208791208791,58.4022939895853,62.8971382717261,88.6143756456922
0.0709567003357785,-0.0680702376996286,-6.93319498900476e-06,1.78782148394834,1,4.03297674740148,5.80927701139966,20.7515373327951
0.000757919442820812,-0.000216858790021866,0.54365147691315,0.684628015317878,1.3,1.27693508432719,2.08307186871754,11.0262262377209
-0.0171486772725872,2.52168552561846,0.641496765658156,1,3.22695035460993,70.4168746499361,74.3063684455933,98.0470432951003
0.0103824458955336,0.00952527621981312,0.09540351006816,1.93591926031539,2.52866242038217,0.177687168608208,0.357337586282813,3.62063773788864
0.000818717348241382,0.0648690221306678,1.31901842551211,0.9446115323759,.,10.6996459540736,13.8618529602529,35.3202983312238
0.000229564936270591,0.00713277070191566,0.983795997112107,1,.,0.0330179742359125,0.0783533010096669,1.30873136660675
-0.000137684247937612,0.00722361475659975,0.115361842099424,1.03538363455818,3.42857142857143,10.2791472318094,13.3752829643282,34.558749910519
1.10901832088216,-1.09018320882205,1.55955657734634,0.794240370836677,3,780.299564172798,633.539666911662,359.223755787142
0.0046436054047598,0.000364183004835059,1.32322205117509,0.841362607760776,0.148514851485149,0.901681674692329,1.52702797651665,9.08996672919815
0.000356137864909331,0.000323147993757699,1.44851424157429,0.716826825001678,1.58823529411765,0.00391190698514565,0.01087061961386,0.291082828441116
0.0125936782415837,0.618368785149939,0.880208043745186,0.846660103194796,.,0.636562258195318,1.11901698258904,7.48431007455476
0.103284895672184,0.285653365333372,4.15884398761493,0.223423657607521,1.9,0.0339568192702671,0.0803751743348274,1.33227049654863
0.00613806259591972,0.0539640315771864,0.784096231673582,0.321850412215896,3,0.0379734668575172,0.0889617724022026,1.42989153055348
-0.00323930559741816,0.262431228870749,0.388991863840905,0.966845495511785,3.51851851851852,4.99471783447056,7.0295033441847,23.3239568914598
0.00164450326029539,-0.000796932060619316,1.45963592796691,0.820975606568283,2,3.48146879905207,5.095499219362,19.1472995485273
1.57227322015505e-06,1.381519557422e-05,0.105708243376004,0.974045501322145,4.75,0.0379734668575172,0.0889617724022026,1.42989153055348
0.253715882226966,1.06478643982824,0.207601718062067,1,.,4.7983897298534,6.78266217382976,22.8187851435794
0.181115158143286,0.539047171459722,1.1276523709682,0.799148670982992,8.48148148148148,0.220434928429991,0.433488684591214,4.10111321336037
0.407825723051834,1.41220793151954,0.6750895573822,0.89718166537575,.,0.044863881476958,0.10347701057661,1.58728370571702
0.000599407858053169,0.00136825705765456,0.272755294972011,1,4.70212765957447,5.70901013990958,7.91898917527999,25.0889007828835
0.615382075452691,-0.0346248957296815,1.33346043055359,0.73489473132557,.,0.00758819727222948,0.0202653897857395,0.481515172694158
0.153642249898952,-0.106842012846519,0.663634689088295,0.920064522944854,2.17647058823529,1.69111371161629,2.6763571604672,12.8775468452845
0.00206683977603242,0.0236777296458311,5.27087204987149,0.394796156020141,3,-0.001182078650496,-0.00375709658384086,-0.155440553507707
3.23179022279765,-0.646442474247192,0.543476425380826,0.967175701499919,.,20.8718898295725,25.1438851917454,50.7641517284283
0.30095718778395,1.40586630809194,0.894753443710693,0.846731167784048,.,15.9767101242701,19.8149678116119,43.9130919293902
0.232393911800733,0.430685521494599,0.744924192682578,0.920334541871968,1.44444444444444,16.6302471067074,20.5357053919521,44.8789199310707
0.00207315789432158,-0.00118778956901443,0.393653659986835,0.611319448752129,1.26666666666667,1.05878788826795,1.76240228103425,9.93871920993628
0.000209471832038929,0.00648045138384172,0.00656424086961086,1.03897761353337,.,0.0407108685512843,0.094758867534849,1.49382297948332
0.0569315765079912,-0.0523882861338749,0.00774652207399943,0.765829102269445,.,53.9025989410192,58.5604057067206,84.8539741689634
1.03253220807737,-0.0160695122209191,0.734603684543736,0.845873673223689,2,25.1658941655644,29.7054660330525,56.1820298932148
0.0105016247905607,0.00833348726954276,0.0124057426290226,0.77036478616354,4.45454545454546,0.075633212736319,0.165853567892861,2.18567879080777
1.04304188046236,-0.730666392220368,0.796084783863531,0.897671783073461,.,56.1073576145877,60.6900516131951,86.7138667934473
0.158850194701781,-0.158921460874806,1.17709922325192,0.967924714184656,.,3.62393300285904,5.28098973624054,19.5722936059403
0.00117365196728989,0.0130829072307819,11.2605717528509,0.267895420965601,.,0.00217749083631594,0.00621539913925104,0.180600154644277
0.000421918439736693,0.00162758787985669,0.698677615520925,0.668651863449933,11.96,2.81101035974011,4.21072487338646,17.029408662227
