-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.924828298803612,0,0.0337081441681812,0,0.354502956735065,0,-0.00360720556163949,0,-0.00272085628221695,0,0.0476014161069572,0,-0.000300593278953623,0,9.72012837070363e-07,-2.79938469256096e-07,8.6467277582994e-06,-5.31099069217941e-07,8.89520002711747e-07,-1.08374433609666e-07
-0.898257618447299,0,-0.0294367241021626,0,0.309646304840083,0,-0.0042066377183997,0,-0.00220546250555705,0,0.0425438216588452,0,0,0,7.38910486028223e-05,-2.43542950180355e-06,3.89313521879558e-07,-4.38604673553031e-07,8.02632490202287e-07,-1.10110374011825e-07
-0.879081836293954,0,-0.0738815856702273,0,0.279825993178029,0,-0.00450644355944964,0,-0.00170162457897926,0,0.0390264694454462,0,-0.000375538379590537,0,1.83600098252122e-06,-4.99222711252676e-07,-1.4791551909074e-06,-2.29260660280798e-06,-8.62257992700577e-07,-7.73189714645809e-08
-0.930025254300475,0,0.0475624472105252,0,0.366688202327844,0,-0.00326351550804196,0,-0.002505636533751,0,0.0488171282480812,0,-0.000271935083879736,0,-0.00282148568960543,-0.000445810147390304,-0.00183611123469061,0.000112095268458658,1.11897160496542e-05,-1.62381176500579e-07
-0.906024320771636,0,-0.00961009506148791,0,0.325862084988362,0,-0.00382257668488835,0,-0.00213638797879033,0,0.0442308686336762,0,0,0,-0.00327177919794283,-0.000548875834974464,-0.00199666254836297,0.000138851507143259,1.28938548860154e-05,1.10512856149783e-05
-0.888722768748495,0,-0.0500555950192893,0,0.298175946187659,0,-0.00410471851193154,0,-0.00176273892909342,0,0.0410452806342325,0,-0.000342097651937373,0,-0.0034260746413707,-0.000596938565671996,-0.00198607174564447,0.000156394749479459,1.43180163315024e-05,-3.56419684604322e-08
-0.635138287344586,0,0.15381168310305,0,-0.0281026080095448,0,-0.0042708090293473,0,-0.00322246926942425,0,0,0,-0.000355688310902417,0,9.09886909084022e-07,-2.82828432173638e-07,-2.61770057034857e-07,-6.96297657190516e-07,9.81345874315008e-07,-1.19406979774622e-07
-0.637926236293876,0,0.0788981233468515,0,-0.0332700469920546,0,-0.00499517101753049,0,-0.00260251354426929,0,0,0,0,0,2.67264600057631e-06,-2.96271174571711e-06,-1.52044901191453e-08,-5.6737508326069e-07,9.96404591728437e-07,-1.38129811072609e-07
-0.639092436100404,0,0.0263125540330607,0,-0.0355597599005257,0,-0.00531071111797622,0,-0.00201095524493373,0,0,0,-0.00044301136201001,0,2.26853839639847e-06,-6.08020061850103e-07,3.37535758067548e-07,-2.8518150887094e-06,1.00620096882021e-06,-8.56134311975869e-08
-0.633574870945367,0,0.170276372847017,0,-0.0252822798875765,0,-0.00389866713636815,0,-0.0029688035257423,0,0,0,-0.000322652832271309,0,-0.0033578890481594,-0.00052728247289364,-0.00219817651111016,0.000136985730290798,1.29696214491026e-05,-1.9138680209053e-07
-0.636081155269564,0,0.102534046248407,0,-0.0301472317489717,0,-0.00453120281170627,0,-0.00254454580083433,0,0,0,0,0,-0.00387005348641803,-0.000650275327505874,-0.00237481995197004,0.000169663110983223,-0.000185643745890876,1.30025026575779e-05
-0.637506095914024,0,0.0545122823786951,0,-0.0326751929639977,0,-0.00486066193774413,0,-0.00210187282761365,0,0,0,-0.000406686247552506,0,-0.00415056520086751,-0.000713043174830181,-0.00236777510798623,0.000185964523683002,1.6849895997536e-05,7.90840104840367e-05
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.963352380113515,0,0.0734254506754775,0,0.259018532727317,0,-0.0019593785678313,0,-0.00210862589601011,0,0.0441416334494545,0,-0.000163276933516161,7.10512055089018e-07,-2.57828534175674e-07,6.2279548104685e-07,7.66606634446312e-07,1.28789207952745e-06,4.18524342354812e-07
0,-0.942584535455494,0,0.0107626206031331,0,0.228326768013151,0,-0.00255195014425062,0,-0.00200364310903841,0,0.0399002459491933,0,0,1.71417431755628e-07,-5.79206712633284e-08,5.21306915250685e-07,1.85307208783069e-06,6.69740725982627e-07,9.06079745301057e-08
0,-0.93758040333383,0,-0.00402247213605303,0,0.221465527057327,0,-0.00268010022307085,0,-0.00194353305002755,0,0.0388923429747565,0,-0.000223389896780831,1.34207522483661e-07,-4.44739436197364e-08,1.2325780757179e-07,1.81189895981182e-06,8.23805265285446e-07,9.01916919147195e-08
0,-0.971345588082329,0,0.0986887729603414,0,0.272781429634647,0,-0.00155710751209181,0,-0.00183117550407709,0,0.0459483642405327,0,-0.000129752626600878,-0.000734238845572506,-0.00083082268919474,-0.00135983213746552,0.000626727100445677,-2.21584416408783e-06,3.5486775666187e-08
0,-0.954603023618172,0,0.0476707291750658,0,0.247185875622687,0,-0.00213757022391922,0,-0.00194211345525865,0,0.0424266570772466,0,0,-0.00100984462069577,-0.00114526760657018,-0.00171157841112545,0.000853587954148979,-2.5841168378442e-06,5.32625315378967e-06
0,-0.95054071681423,0,0.0352080581021699,0,0.240832590719927,0,-0.00225841575357229,0,-0.00194008681621018,0,0.041591582837324,0,-0.000188208432033129,-0.00105010308458504,-0.00119186274054066,-0.00176017328116153,0.000904714905909436,-4.91531016700449e-06,1.101610899713e-07
