beta1,betahat1,delta1,gamma1,phi1,sigma1,beta2,betahat2,delta2,gamma2,phi2,sigma2,beta3,betahat3,delta3,gamma3,phi3,sigma3,beta4,betahat4,delta4,gamma4,phi4,sigma4,alpha4
0.4662882993379357,1.0522694753028454,1.0267235274441537,1.4048516555472617,10.983718768927417,35.78189119663542,0.46485531252469137,0.9529856303427049,1.0016415313736744,1.3423608907876574,23.694388480344646,31.77458634942944,0.4953294407064657,0.9699256099525799,1.0256098656274968,1.6593320962371294,24.882008461754673,14.76135526985224,0.47767023671502234,1.0648140058035624,1.0277048217542226,1.440363275314517,12.866736874010021,9.584042291383488,36.72775610740464
0.16193144081731914,0.5906054541981662,1.2355510298365528,2.0667343564471725,0.26884621680676185,23.834843355940635,0.18548307040203363,0.5328946626781447,1.1453929078689868,1.539349677350415,0.6552638616330442,31.464808011727378,0.995459873382907,0.8906893600981336,1.0095294618883583,2.302111904509441,205.37384700107765,1.9076532760436802,0.16083359814687292,0.5810609340733066,1.2366832284413813,2.034661765173064,0.22295080365110487,-1.4857284546964347,23.730076692225516
0.9410414735665508,0.9945748784908047,0.9900882245422862,1.6817716381593066,84.85374066154256,21.27191276042205,0.6911502528706388,0.9835030337756843,0.9872539448913016,1.6854229839132542,102.29931134071963,19.60678855714873,1.1619215481837495,0.9932337925939427,0.9993282575383847,1.662121031337926,58.34269579430833,20.02289366811475,0.9317154252494891,0.9823996103175454,0.9894410708740353,1.7160738254628793,105.91371395894839,6.304512399741054,21.504805535693748
0.6636405887123638,0.9446688516869091,1.0260209607909876,2.9957753428908287,3128.7799229364127,5.435501110093218,0.7107913371148104,0.8880590774455344,1.0153153892214806,2.994131568384722,4965.97589004173,5.419118919238725,0.7281940797994247,1.0143018286149563,1.0090881829805816,3.1086659423246723,6321.53465011303,4.917219070929573,0.6658286120403291,0.9487624439860591,1.026045724033259,2.987700867041993,3008.905671426637,-0.18078263352807994,5.434574745506498
0.7963728692960994,0.965934624922806,1.011646683714723,1.9338282322851104,90.9190266515123,4.548532701224528,0.7396242155838564,1.0136334979945198,1.0117901097348516,1.9470356946853635,95.84468650778419,4.799108266378248,0.8688402383240421,0.87896343573469,1.0026648704253949,1.982273145457608,118.19362176340817,3.3079651335822255,0.7980914253769995,0.9657128446975282,1.011617172824855,1.9304629356459024,89.65854155159073,-0.10748720659082707,4.546047172349578
0.3600633034002788,1.2681115825871754,1.0430422509763435,2.139590369043651,228.5876098644949,40.72022373677147,0.9726912511710424,1.1885370055146263,1.003004811017452,2.66045346580062,11270.493921286094,21.43817286882676,-0.2406231490757938,0.9136961169857747,1.0368996109594744,1.5860652450494703,23.879695695289,26.404076934798287,0.23496170361608004,1.146403856168583,1.0449855111952477,2.484140905079425,1520.7083444905395,29.170125453842648,38.272195806589906
1.1876804510114956,0.9561034868758284,0.9709530967444092,3.0461655939548296,276616.5486328185,21.91482764409008,0.9071925666039753,1.0190773092397039,1.0162371987469834,2.921940955674524,21195.03934747859,9.840555648505092,0.7515609991910402,0.8754826160911722,0.9594487008598334,2.563087165769212,78041.31999068017,21.31601624166743,1.156688929810757,0.9785223393900335,0.9732093182916606,3.177833202877269,534808.9783005326,7.635019125390069,21.763319138614495
1.3069136699920265,1.112104311254296,0.9738183374017783,2.417076067502153,11906.292188287489,38.66743910467993,2.993335737999699,1.0677861165693583,0.9365327762440684,2.7281035490422862,173141.09825390537,32.55280595536867,0.7227452273920607,1.0657375211240996,1.0422776993680625,1.697206961371209,165.96816504893494,21.03870390442389,1.241623640345964,1.0855189781100816,0.9750060396081615,2.5269537458313067,21423.70595598561,7.069049108269987,38.45153832502805
1.0003229348693807,1.0551454261800512,1.0042761751250056,1.4389563526536633,25.592988819505297,23.40721279772172,0.9748933398617985,1.083545508166336,1.004238602973283,1.4032201922185283,21.372971758127168,21.671567404545975,0.9190364979945906,1.0063384849835253,1.012580826670471,1.452527032873661,25.623322397671817,23.110961265637613,0.9753306232972626,1.0523106304774716,1.0039635731609866,1.4821523944750181,32.80983236043201,11.257777731041822,23.767970989613445
1.1717140231994156,1.6983530136393166,0.005593530892077512,2.9130962865652057,571.4648942182528,21.465896314026637,0.22115123543223214,0.7657409672557757,1.055903451581989,2.3091733822036034,64.33648760701607,7.20190913440123,1.4005127555546997,1.1011661855519677,0.004985384413112175,3.5477829888100136,355.9958140599916,8.462198118278733,4.233956926867601,1.7506273530670575,-0.2950007914725407,4.937319556741409,-7.384106287925621,-6.348015635472231,18.70337918798864
1.0163856602526156,1.0020965211817818,0.9989938496772679,1.9157979590315368,254.84475843047633,9.972346569695217,1.054325694129082,1.0066962407815025,0.9985949202567383,1.9081443678124899,245.6703868884024,9.235016663637587,0.965694380374388,0.9870822710744427,1.001996219655072,1.924270294069912,256.32614508816164,10.38823033860443,1.0218550337174739,0.9880951437924783,0.9988601233495625,1.9080655794298282,244.71622169465277,-3.146555640964874,9.875576506623707
1.0236641051051534,1.0538530640684167,0.9929224558158036,1.257122670345617,11.644804044403319,42.995963583744484,0.6130585610142867,1.1933646789599193,1.0008559175679599,1.1994273677027034,7.307430939036058,43.891242638373086,1.0303950480151838,1.0182691582517593,0.9918095869726857,1.2760590581075573,13.035769532040044,41.155758935886084,1.0292364327714905,1.0597901389849964,0.9925741317081392,1.3368842664524143,18.247279083905926,30.46586660649682,44.324188377554734
0.909443436829824,1.049381820007719,1.0166579446862083,2.9573101559009176,25030.936210356573,13.150566514176257,0.9411638393354054,1.0925433700068181,1.000850457634208,2.836599347004349,27118.295198687978,13.18327804941633,1.0419418490724315,1.0196698063367986,0.9923971398862511,2.9841141059859018,43512.75796238342,10.631275019152717,0.9041500772210063,1.0535863562219765,1.018260309330805,3.018967061228003,33450.8482878036,3.4478558147832783,13.079754548147113
0.9739725861972289,1.0766590986453097,1.0037981427246279,2.559313149094767,3904.358993101233,7.347100714493426,1.0232830782954596,1.1356271850814317,1.0011012060764564,2.552265726247889,4057.996849356531,7.919376449056807,0.9718476669531443,1.0222499422295501,1.002457958711961,2.551010232337389,3834.26562228223,6.390795615622271,0.9697584449138371,1.0740335600687063,1.0037730681330217,2.565484042159312,4042.638588978648,0.4478362939757896,7.34425778734826
0.9354304273732189,0.9561689569469676,0.9991757071218547,2.939389358137844,16930.026296783835,5.200733425852713,0.9511053964456997,0.9760408742443527,0.9974200525616326,2.7363954578272165,7648.860894573556,5.3778925143397,0.9324210190498455,0.9509226409785094,1.000149633451618,3.1322478559728055,37135.00370610435,4.555545804243974,0.9364238515985639,0.9584123263213857,0.9992722207349806,2.9336021385537494,16408.555784621745,-0.21278976923780765,5.199600282900706
0.8103449197242162,1.1273605981202237,1.0074701118270821,2.560977382693207,2609.5243124969375,16.37295602880332,0.9206617047564829,1.3326943536240154,1.0131057291477026,2.7071546863797047,4277.611677543113,16.15999388928918,1.1001311317672346,1.113884007973723,0.9649318501036286,2.2124997458642888,892.5849075662184,11.219780002168676,0.8071024214490149,1.144317028080983,1.008131084440314,2.578090730157262,2802.9232344660254,2.2390430767809044,16.350488564947813
0.8839757542297719,1.0372090638512481,1.0073957668802276,1.6521334796324327,72.87104389855023,16.64871289250629,0.7557724652121398,0.9074759136173737,1.0114614783592601,1.718943733400396,97.74149419756249,17.434413652892754,1.035977601408573,1.1485913014637685,0.9969808840695943,1.5958097118210803,64.00121400208529,12.040537204410883,0.8847142948887609,1.0374689944572117,1.0073137074231324,1.6385153562955517,67.93452203996766,-1.7437506135576462,16.512512732670082
0.9390091475535632,0.98107261657703,1.001184809376837,2.0502319250777763,382.9456131284792,7.4993136093529635,0.9512627619390736,0.9788862989849482,1.002992004636401,2.062389407710132,379.2479598129664,7.635977735481554,0.9367646757437147,1.0008083008763755,0.9926293270628828,2.02964284518181,432.41196400959126,7.0646415838789745,0.9413488227670804,0.9843084896984433,1.0010179224111135,2.038718010946466,362.6177748904693,-0.7095654571016763,7.488577824013859
0.7055784316566718,1.1479062290637172,1.0290873907908344,1.4994002819427306,11.542147931999544,23.75387410170133,0.8179818094656195,1.0824578903597388,1.0165978602951902,1.5401431100818548,22.07786876321922,20.27866533593457,1.4721300807142073,1.7533724783089055,-0.05297063705303099,3.5771943167328915,248.15431144010614,21.2057696867079,0.6500528377173675,1.128663317765565,1.0337629014263536,1.7037353359016971,30.288120281777974,24.00892833989254,26.271146702360014
0.787071801207387,0.8258725607668767,1.0003929207745659,1.2699020583482548,31.324189364774988,190.8078114993366,1.6635608243773676,1.093578717335816,0.9820002376899121,1.1076598006194998,17.635692714650954,45.52629402274498,0.6149690633922062,0.5842211909880949,0.983194675047391,1.0000000555064141,10.667904053931675,435.51370040482726,0.6920621575409543,0.7851715080955276,1.0013350498691678,1.3481340232020769,59.348926635533196,227.31287894791618,210.24538052195228
1.1723901742037444,0.8725137652125929,1.0008160276326814,1.5699591228569958,64.53366766895556,23.841481334229517,0.8930221331796402,0.8873192088925835,1.008209093740829,1.5424887876714881,45.53943525308638,18.95787215067837,1.1944337705682389,0.8720465924901628,1.0076947517505568,1.536526812235895,52.54244890838018,22.83059893556041,1.1404802425283038,0.87173894851135,1.001178497887864,1.6170371891424264,83.77447988694723,8.987313357580376,24.273653359519106
0.957497404153524,0.9740123213488028,0.9996956667418633,1.5892712420996802,88.43304182206785,15.193915872855522,0.9298938315731202,0.9362094259230603,0.9987831722237851,1.7332270041130153,177.48166299829109,11.541761859606499,1.0152311149724715,0.9964926832377896,1.0008699022477354,1.492502526804428,54.98182548772255,17.789569457631544,0.9501796333371484,0.9964991474647136,1.0011371557879847,1.627315998650582,103.97569294337453,6.65202746512256,15.20188804832351
1.2523801736832332,1.100076314498231,1.008520927217001,3.612463513308107,305492.46759140486,9.105614033299764,1.2047221871556277,1.2811425661919387,1.024960175904384,4.062379800722415,1.2088031460371949e6,8.712033025846864,1.190669428817254,1.0408782615169478,0.9954728596284831,3.2766850798787175,92848.09425799666,8.295156226704641,1.2349582321021144,1.105350695313953,1.0092870558946798,3.719332983647748,505712.57726493373,2.5221467831583917,9.031095871883215
0.9098214782836431,0.994993766787305,1.0134063788885386,1.9059570443458302,126.69572969923641,14.628148560876562,1.0083632536309084,1.1206688962150104,1.0096845959359522,2.0017172209624716,205.73846652250523,17.05111372391879,0.8499465732532389,0.8622574270600541,1.0060669944503424,1.765913255345905,85.05448055927485,7.920142593014252,0.8413849359930757,0.9968083910959612,1.0132547682729165,1.9746880119354724,186.2198423338719,8.020321752163758,14.365900191958824
0.9390822319260518,1.0174841169311828,1.0089862444602837,1.7350375224020296,52.335337597569406,5.87620306193986,0.9956277967634325,1.0117923689679407,1.0054106601329518,1.5987894397088058,34.841871921529375,6.632838703180543,0.9008620642461831,0.999724625833078,1.008229336628924,2.0574400217648616,164.26855543080902,3.2772082832653,0.9216452626795053,1.006689464002445,1.00819353466037,1.83315254516627,83.61520762247258,4.858011008657748,5.674847337460622
0.9883554701725432,1.005782189009001,0.9999572605044987,1.2154172216651646,7.967145070445012,4.232549093383657,0.9783999537181123,0.9935920099296927,0.9998590179854704,1.2119246670460528,7.940773164357973,3.5257365894666934,1.4011747704213957,1.5778064740623736,-0.0022882365954562892,3.878432202851942,251.93280448983944,33.206096267581415,0.9898263994097102,1.0085440739223688,0.9999122532512456,1.2225005879892754,8.248137480815048,1.9227762393019505,4.343323703065594
0.9833589311762839,2.8302057734042814,1.008237087704689,1.002784712675482,10.516657954774937,100.13847770408462,1.4076426743450603,1.9382530328813816,1.0356995575027503,1.0002101942130457,5.339524962112086,1.268129608163012,0.8548203415305886,1.8410896206113414,1.032599672188545,1.0154839735772587,10.492258689919426,373787.2855939823,1.2848887778453566,1.2460012756609777,1.0078962509163498,1.0000007262779387,10.351863711908774,11777.58945014205,7598.542300648704
0.5006223294145836,0.822926034186837,1.0270165055846192,1.8341076846209872,80.58723449038463,16.42946802715918,0.6179556745165359,0.7644534047230771,1.0230013885384306,1.827500633509348,90.87735533519401,18.780838549430044,0.4402144330399292,1.020247314889882,1.0279335066677464,1.799556865348958,64.86346653476605,11.919448574746848,0.47360826926726235,0.8231778630458859,1.0289322409607635,1.9432671239166965,134.73073088238343,7.60013432352085,16.44793430584753
0.19355276146057157,1.2345716798652107,1.053084696937016,2.9649791968343786,75151.70846284016,46.22099170880126,1.1495845768858821,1.2034994511512036,1.7901454224179185,2.488657262419603,247.33290739223332,26.163379011610893,0.7675722248696789,1.2664618490996393,1.012825109507729,2.029220904575645,795.4570158582634,17.163843651240867,0.16723394936240887,1.2413626074916646,1.0664921938012175,3.091669818153009,137158.77567368312,23.004911857295525,44.9165106245407
0.31703632718155306,6.552388081996924,1.569470417383631,9.715822598368067,1.1226568580845852e8,10.303335332398753,0.3105843670970344,33.2660631492827,1.8096078441443657,7.502060781456337,96.78612247381744,9.067570495332463,14.975621882366633,1.4406022846675006,0.9260362812059997,8.152514196176883,5.933118594502405e9,6.731793091412372,0.6427280115348911,9.534682257962983,1.5549072110003694,8.027150844828059,123897.96447053316,-4.555393128773632,10.173350927013589
0.7676375518181957,0.9874704086900051,1.0305583009792332,2.408229685588663,1415.1427523308025,10.860736963671094,0.6602978374691144,1.1789662593954173,1.0441514066860034,2.3520896167668264,755.4645193342283,11.080633506885622,0.8199509808710443,0.931257554965515,1.0098090905189292,2.309530964036704,1379.8749902958552,7.886285311192801,0.7380863124730068,0.9740392814737328,1.031076143565745,2.4575952588195986,1833.6625018220366,2.8338429339983056,10.808142003762425
0.8121146208481878,1.0059216017177826,1.0029098856872634,2.14943125137932,697.0299951808361,8.01303696746309,0.8602773562600108,1.007094080904163,1.0016847991781497,2.1981614837922416,872.2930927430832,5.482669133792265,0.7738124273059566,0.9746182599468856,1.0117362187779324,2.0744354528584017,469.00675643818204,9.20373659922607,0.8190545640894189,1.0092173863518428,1.0029270789519358,2.1399709201592394,662.2166750567561,-0.772230378746656,8.008591307671393
1.1701600279351734,0.8332648323365284,0.9941327291526896,20.834506605115244,8.618140031884859e36,2.7854744565154275,0.8847593459510423,1.0495144943503536,1.0043787127795016,21.481576286061962,8.773337805508367e37,2.7083335312959504,1.5718938119575159,0.7811041863052534,0.9909248539107732,21.712240879827387,3.4648034852363125e38,2.599291185223665,1.228141311113068,0.7830309663244064,0.9981371724842578,23.93376156318476,2.677506367283331e42,-0.9908273525663885,2.4003159033228383
0.4643617274430985,0.9101666533276631,0.9801932972689644,1.3414448698852246,68.48024056091285,236.18652501451584,1.4630292870940096,0.8202865869883773,0.9804501350452561,1.3363943811023535,50.70839891097072,68.00655332687202,0.24254391257821176,0.9577222501861998,1.0232278522018563,1.0026621002850593,10.220393643543455,1.139749222492188e8,0.5309575990719537,0.932155375252075,0.98188975929395,1.5122823536337204,232.62271975507386,291.88088678792843,240.04576842599909
1.2150633766019963,1.0164397647675725,0.9917155701313203,1.19014665497204,18.353907878722588,41.555840151779265,0.8688160235938858,0.9612096122298844,1.0159147961275146,1.4583672388338056,25.960299317959784,19.509066011137143,1.2117756606447574,1.0833333218270718,0.9670236069243887,1.0000000006625056,16.634276007837034,43.62992051970526,1.2215525051747411,1.0142159657593324,0.9911383650361294,1.1802601046602703,17.750531614048864,-2.9116086217527872,41.33836639714346
1.1253321823465536,0.8886100149848541,1.0043881410673574,2.998309999757626,54334.94624748794,13.53263113548065,1.1122678721900983,0.9969726982139503,1.023027826984555,3.5326112268947143,361866.75476813875,14.208978798324134,1.1136646012150542,0.9656182899652261,0.9837548645026435,2.7721057702490524,22863.52950631363,8.039796256371435,1.1257680038856221,0.8886042183246007,1.004401104124791,2.993883950499523,53071.661273869664,-0.20596692820673923,13.532482939904394
0.7074777023718176,0.9608553114601146,0.9950167587454273,27.750569620999094,5.7500985107762275e35,0.5872894920988406,0.5696323375230596,0.9289195516929422,0.9946639929585224,27.32172239950006,1.722323724299771e35,0.542523852958555,0.885658006621698,0.9974269441100767,0.9937982793473171,28.825983282291965,1.3478009985872787e37,0.5935200361349997,0.7111551003703139,0.9395267529598186,0.9947604022490246,31.279299534228304,2.2144503339323936e40,-0.031063301845279064,0.5152016896266792
0.6106861217804169,0.8827584523971721,1.0143600653653317,2.3152835155080194,1184.2520308070716,13.398145150031993,1.004963128101724,0.9253909276237634,0.9980616417716309,2.3424130763550535,2017.1036525024113,8.307549838266196,0.5473537127842807,0.9017219653848374,1.0347003496662142,2.3019558992325564,845.8782274577931,12.618593456802758,0.6036206483595551,0.8799369084194671,1.0143993687415525,2.3835062899301263,1665.6902683146939,2.8271948941028393,13.350713238137269
0.3337335846859594,0.9017477624220397,1.0849647804769296,3.6570789624328346,10793.829133620522,6.228458292650989,0.2935246434473257,0.8242901360396921,1.0632160285950052,3.940587096057479,76429.33359898896,5.1952550023482935,0.5660666662854896,0.9946804702096743,1.0612687565692616,3.123473667410776,2033.4030166708512,5.347105692876316,0.3219826020604957,0.8942860083309853,1.085571413350507,3.7897277298806338,20497.567456619618,3.0282470703587205,6.068147135841379
0.9524043506796627,1.0257260050782446,1.0037667168514863,1.9064405150789532,223.06859284623698,8.400340792647071,0.936127787730529,0.9930253906710585,1.0034883696691432,1.948557341506131,278.6235315874995,9.867859011169083,0.9799214786701631,1.057203370094809,1.004436069323479,1.8665111807468668,181.2312950512409,6.234912547012886,0.9523872586374177,1.0257153292992545,1.0037681569581816,1.9065491118442959,223.18065098996385,0.0056037173652412915,8.400354408830175
0.9391685606201282,1.0895453347260957,0.9806107710021137,5.730773823144376,2.5858791553867363e10,9.906958395518338,0.9084635637368506,1.0857360397518596,0.9721726111987954,5.5657515227724526,1.560190245584476e10,10.313895255317421,0.8229515351525385,1.0474452739690097,1.0191499909079682,5.687448226229488,9.022364316821638e9,8.63406879460765,0.9063405725416805,1.1116610720170643,0.985954560703305,5.889205648583035,5.429016899778787e10,6.190756930606641,9.467030351452685
0.6762459990855052,0.9182213077274795,1.6441472336534058,1.3438500228623678,273.74350708733414,61.24046258192345,3.834310290728397e40,0.03919102343888678,0.4978499677850189,17.04116134870667,2.4845144082975715e43,25.614164247375545,0.6762459990855052,0.9182213077274795,1.6441472336534058,1.3438500228623678,273.74350708733414,61.24046258192345,0.8554154757917394,1.1935701550437436,1.2924014299201088,1.483468861932892,303.16770800117797,2.885649545724617,61.7427599244704
0.8496779148152235,1.097964343779686,1.0198818846478974,1.6975361932650643,83.336964619284,38.17083650774558,1.3705920903130127,2.170296682279109,0.9729171292586655,2.212546105111296,4982.529724674967,22.047702729588053,0.8065005488509043,0.9071115816708137,1.0203248190551926,1.5409346532397825,37.4430710164513,19.291718845362823,0.8063211939458312,1.1116320955486807,1.024010995040264,1.8180084587891487,144.66009630018752,19.102469726583536,38.12739847087659
0.6944613848388335,0.8727339350051617,1.0169596763186903,1.4684368270312238,92.07431095364893,37.96082028232794,1.66106057840904,0.8477994768313574,1.0059359079960495,2.1419056424986502,2533.2785660668546,15.012474207242947,0.8989491915461053,0.8181792373496154,1.0246801459048396,1.0000003577363952,9.142246510788397,40.45072163710504,0.7026145237925113,0.8708257534385309,1.0163950671782216,1.4518096816859567,84.95146654984268,-6.100951476031505,37.854119273566106
1.6737872303694825,1.3404328560866268,0.0007929891982083526,3.0026190086708233,313.5679318736021,49.54854705194745,0.9374677236525502,0.881229773914552,1.0014073922913704,1.5382303381764606,35.644785620295565,13.803311936575662,2.209946730890488,1.7755751612290598,4.860895474923804e-5,3.195476855907144,299.606855844599,16.010416455531544,1.5300196486632172,0.6996450628025822,-0.802563638898548,4.679922386917079,-19.336081338346055,7.582282366968184,52.687665975352076
0.3604352583271684,0.8382293379002578,1.0323358867071408,2.461725901619279,386.4133456800462,12.525646194372367,0.3664973049227185,0.8145825993405041,1.0102749601523378,1.9511105515054674,130.7326807805407,14.099087595368895,0.48185430177341143,0.683560261186973,0.952537880468306,3.992321269977273,337344.38266388257,7.878651594736092,0.3665048036579495,0.8452224185530217,1.03175572679069,2.438877772772466,355.67875386253803,-0.7220931667535117,12.521173203754753
0.9824195316837396,0.9835863025388499,1.5005812215265095,1.6644259454204224,273.42440483969426,57.4422441913364,1.0905322269262396,1.234762083831255,1.234762083831255,1.731938202920465,305.90691339238606,61.190325995956485,0.9824195316837396,0.9835863025388499,1.5005812215265095,1.6644259454204224,273.42440483969426,57.4422441913364,0.731806331558507,0.944771714348912,1.690150554115326,1.7622565431544566,276.2936997167928,3.022556214381129,61.40388616491591
0.5851158291703996,1.072901107130458,0.9820225262412691,2.238429126603281,1497.7956648258955,20.405640088702693,0.8046541875181418,0.998624216514006,0.9817976366657244,2.74162801102028,13579.062488891215,11.462344514329796,0.8136427989595704,1.112049572795478,0.9665832277768442,1.8531696936933424,294.89636324340046,24.948149903404385,0.47417832136316806,1.0599565094496741,0.984236933217367,2.504713418032489,5781.526414069558,11.656233216004624,20.07304810192383
0.8797727176058399,1.079561692632002,1.000456016954787,1.461290656279964,20.212918741454054,12.222918221567024,0.8143854736537932,1.0423098557722137,0.9975313002705593,1.5224491496115955,30.368858364640374,12.022317933577884,1.2370163598119082,1.1115621200931178,0.9623663122499158,1.4969355650484415,43.65895801732928,5.3484324750895915,0.8173050063918563,1.0616604026135463,1.0045000147156218,1.547621082956112,27.20625004590116,7.7727225337193655,12.30585956309067
0.620705994103476,1.130919788916022,1.0291201385202022,4.519443669109948,1.349176465012673e7,8.16500862723283,0.5619587495526694,1.0879580403912563,1.0331422131757573,5.420295010119945,6.298217061878065e8,6.0888573092295255,0.6438372471144103,1.1237390401370315,1.03845703682099,3.748797385964164,452550.1579834772,8.446161032243694,0.616534566673837,1.1311655954189277,1.0291144414457538,4.536884067745366,1.4702957365528664e7,0.3183754854099279,8.164509499335916
1.1199944895490275,1.102573766148349,1.0027025748413676,2.845220139609922,16650.585279045954,15.958029192498588,1.1019582430035415,1.20747084849163,1.0119566849126838,2.930066527595857,17038.15552603311,12.788024552970814,0.9725492518971471,1.0827647379062446,1.0081142380765433,2.7619301138156787,11945.134990088514,17.648358782619162,1.0990707507651816,1.1077755241928529,1.0028832823452036,2.869079817493824,18856.11179932162,1.894056270311011,15.934670841914823
