,beta1,betahat1,delta1,gamma1,phi1,sigma1,beta2,betahat2,delta2,gamma2,phi2,sigma2,beta3,betahat3,delta3,gamma3,phi3,sigma3,beta4,betahat4,delta4,gamma4,phi4,alpha4,sigma4
47,1.2151047424951944,1.0164159270337154,0.9917146104506678,1.1901292351574622,18.353218908264587,41.556425950071,0.8687912128333048,0.9611468066448974,1.015915061961213,1.4584190046796985,25.966546546209578,19.508277077385088,1.482861930944975,1.2028483853492888,0.9840674794614626,1.0001267242340126,9.72572217282097,43.63006402715554,1.2151047424951944,1.014284862986163,0.9911592073618709,1.1801465805257245,17.730155775472873,-2.8923199356104003,41.34169162512103
48,1.1253663427798113,0.888658399958768,1.0043877211857275,2.99818981498455,54302.59394549897,13.53238725663461,1.112176518808956,0.9969383878208422,1.0230311897772393,3.5327950788486757,362159.47927298094,14.20966958999902,1.1136630714641158,0.965619246302059,0.9837540369609787,2.772229709662176,22876.222237966886,8.03969049453784,1.1253663427798113,0.8886396592002512,1.004399241206789,2.9938395821746724,53058.01802516164,-0.20809008461942508,13.532293131977987
49,0.7265120840248018,0.9646532845569931,0.9932976632531383,21.629110225750978,6.381639930331302e+27,0.7470385383566038,0.5479411239892527,0.9440195174078161,0.9985477598490777,20.74999981243706,4.386078297475928e+26,0.7195468677146558,0.8174767543552504,1.0083296254462133,0.9930366013545044,22.37666500008467,5.571102475742073e+28,0.8021556410096826,0.7265120840248018,1.000584517373173,0.999826670301714,15.34980737020754,3.460676412574707e+19,-0.13628599574018202,1.1065349333434091
50,0.6106631033704316,0.8827473861475497,1.0143588232961074,2.315266430051012,1184.1470042226638,13.397798361268677,1.0048915027947771,0.9252531902969097,0.9980658967639017,2.342520980819083,2017.9928637793892,8.306868441414707,0.5473050061335935,0.9016383267395895,1.034710463569996,2.302017126405028,845.98351167479,12.619905056585647,0.6106631033704316,0.8799233885659494,1.014401086867679,2.3834820562796244,1665.4498441451335,2.827152654975987,13.350125575937835
51,0.3337612563655693,0.9017855756578275,1.084958450069755,3.656891064679301,10787.826050955195,6.2280271053410114,0.2935371566969216,0.8242840763265349,1.0632149103114892,3.940537777017725,76416.72103204235,5.194985628128135,0.566077173367888,0.9946490226971914,1.0612705964089557,3.1233853096330364,2032.7132675892408,5.347271682015398,0.3337612563655693,0.8942888082693794,1.0855756823467666,3.7898425064451238,20505.501061764317,3.0293308478600496,6.068244066113097
52,0.9523813506817346,1.0257388902787206,1.0037658549503827,1.906453292067526,223.08886192421443,8.40066105874006,0.9360753680175167,0.9929929268324286,1.0034878741193383,1.9485922331457939,278.6840743311472,9.868200827516596,0.9799612572005192,1.0572082764604627,1.0044393735578931,1.8664441851275497,181.16346717947118,6.234949875262804,0.9523813506817346,1.0257111632553557,1.003767569885519,1.9065408491408462,223.17761246959793,0.007508571383593636,8.401683462353489
53,0.939398074942303,1.0898129461791033,0.9806118348553472,5.730447333419705,25814329779.20025,9.906753063201904,0.9081556898022903,1.0854815471846262,0.9721605057463716,5.56712689337246,15708338255.867329,10.314712047576904,0.8227497794731301,1.047479251745489,1.0191837996209183,5.687240836271815,9006475002.383389,8.63404417037964,0.939398074942303,1.1116433748237307,0.9859548948789567,5.889041820078205,54252009470.57419,6.1943310113472805,9.467221491732772
54,3.445322409942127e+34,0.07959434881011318,0.5460133126300657,14.442176958108838,6.504815683806445e+36,25.860721489854896,1.3043535192483899e+31,0.08688144994506947,0.5889629202142816,12.995245615776199,6.351368236543509e+32,26.47888663337143,1.0435523380694218,1.0560611781391462,1.1687203383138163,1.4414428573616451,256.04342619777356,52.372066470088015,3.445322409942127e+34,4.647275134551781,0.8152251089560678,1.0008300713845495,377.87376280785577,-124.32801499369027,96.92119770027452
55,0.8496568169916627,1.0980149787903997,1.0198825530139146,1.697574943893049,83.35603797640074,38.17380396609011,1.3704530778299453,2.1703910042160235,0.9729181097540149,2.212674520929339,4985.088789895022,22.047593118630264,0.8065088533010014,0.9070599671475159,1.0203254949778757,1.540892185118354,37.43643116839135,19.29265345128922,0.8496568169916627,1.1116709430491891,1.024010457318695,1.8179131067497551,144.59175747937815,19.1040372098579,38.127377693224176
56,0.694449049409519,0.8727185802818183,1.0169587364874881,1.4683798748137926,92.05164455768315,37.96269079299144,1.6611009978241318,0.847827530922351,1.005933072196094,2.1419625655468715,2534.0678085944646,15.012547082528727,0.6253365563133819,0.7955376356071268,1.0411514638805812,1.0002688753767408,8.285379009598728,40.46127171564745,0.694449049409519,0.870849567333357,1.0163969819199914,1.451870449335132,84.96985158194664,-6.095584377094449,37.844664227574654
57,1.131482244116973,1.21919708224741,0.03169418078196466,2.9271826906992047,251.41625733792088,49.551935195922894,0.9374188537081121,0.8812554988956749,1.0014090959661703,1.538289203284511,35.65202115666416,13.802998194629495,1.4606608175988898,0.8625805654046659,0.01234559879582895,3.3221772039455457,223.95079713630736,16.009713172912605,1.131482244116973,0.8769014897490353,0.022742750090334926,1.0005898493723258,178.99407634791703,7.5824595700648905,52.68810413464291
58,0.3607016429140368,0.8386408984228664,1.0323190483817566,2.4610810089845785,385.59101152847273,12.523835686641245,0.3664375119619374,0.814543219665431,1.0102787168740885,1.9512963237633012,130.81155865202956,14.099142744932456,0.48169076121715626,0.6834476608921631,0.9525358200672538,3.993746647988935,338992.907956806,7.878757238388065,0.3607016429140368,0.845094829678531,1.0317577787617367,2.43905901884791,355.9267309170565,-0.7198122824206052,12.520913005206815
59,0.9753706955722292,0.9073056406678068,1.279872759980295,1.4824084816580763,295.72972027445894,52.37984345763667,1.012586921269372,0.8175027170894789,1.2310752398169433,1.7370062614826907,292.6558619828197,50.03344940154497,1.1079698856762503,1.0118961462024638,1.1732413584414538,1.3666029616293254,255.63273800380566,54.30116906185701,0.9753706955722292,0.8607332128894882,1.3141858702151827,1.5257816418815744,286.47401564455276,2.706141729963707,52.572459176828005
60,0.5851441009324772,1.0729549830848781,0.9820198913907681,2.2383980590682304,1497.5908489234685,20.405192433614076,0.8047018101299995,0.9985152309365912,0.9817924053309635,2.741610441624536,13581.15723588816,11.463569164327861,0.8136180428157445,1.1119999824752833,0.9665884444080921,1.853139636761341,294.8548981160859,24.94884783270296,0.5851441009324772,1.0600190618599603,0.9842420928080254,2.504559142605097,5776.367543794065,11.651865918115714,20.071610526823235
61,0.8797489938127345,1.0795585536329066,1.0004589602399034,1.4612719319768406,20.209863202245103,12.22212469668678,0.8144192086639679,1.0422883175457849,0.9975323100169295,1.5224185365867775,30.363939522024285,12.022391223157737,1.2369872865032285,1.1114839557841711,0.9623645231397334,1.4969588423855607,43.664975517490674,5.350108810986733,0.8797489938127345,1.061661609580996,1.0045013517103842,1.5475990151153831,27.20310381045644,7.7736006479558055,12.305806949932801
62,0.6207339487393139,1.1309894315553835,1.029125195708473,4.519616966255519,13499340.464872882,8.164841175079347,0.5619022892798358,1.0878770391109427,1.033134992780381,5.419838343007992,628726001.1793883,6.089838743209839,0.6438606117407255,1.123813946030252,1.0384626845206246,3.749005461928868,452904.1033353782,8.444875240325928,0.6207339487393139,1.131517350692461,1.0290938502966247,4.525035844129151,13942929.488807827,0.27063487270052233,8.16453999191748
63,1.120170455719352,1.1026919978389254,1.0027051187888618,2.845003840493356,16632.822451659616,15.959369219117058,1.1018379805670988,1.2073532700422402,1.0119558972179092,2.9301084865638107,17043.16341102321,12.789486408234712,0.9725945001783767,1.082851746824189,1.0081086837314956,2.7618043015371025,11938.668030074366,17.650275230480304,1.120170455719352,1.1078471732694481,1.0028840808457007,2.8691626413752402,18862.0874390879,1.8929855699362175,15.934326123164489
64,0.5604737018468672,0.9689540366323138,1.0080899881125451,1.8628307679361682,330.43078270243984,25.73903395787193,1.0899390393050434,0.9779988658305885,1.0046010885858068,1.8881998627904735,372.34637312259116,8.593049898195872,0.5294122366875574,0.943404466503355,0.993723871968202,1.8137885118195172,308.5222211973818,27.41354665277545,0.5604737018468672,0.9670932814129007,1.008170462750928,1.8831807312253561,367.3768968370911,2.1113484240185008,25.772259099747615
65,1.1771783818897874,1.1524826288091936,1.0050031120537908,1.3554122227418721,32.15526471513775,25.688367454817843,1.1104210987112646,0.9965886387859155,0.9953072376206111,1.1025292504020971,20.763761600420068,9.572461266472567,1.2021030028517492,1.1154660824587097,1.000335912026621,1.4514314481702688,51.98298731523798,20.053025476131694,1.1771783818897874,1.0848658847424222,1.0054116604051875,1.4272370581490528,49.56702542855176,23.642248306417343,26.00113756601457
66,1.1625198794706286,1.3054091960852836,0.08279983297637383,2.545662997979689,244.87976650642105,53.84005165100102,0.5084474759031636,1.1008038106648743,1.0136451276668905,1.6303655950934504,36.05399472052517,21.052168954761697,1.385360894859954,1.192228514434103,0.019758079350100266,3.0322758057148107,229.99016575750534,20.64564609527597,1.1625198794706286,0.07831521033636368,-0.0035031460387598317,1.1242160185626728,8.566394918571938e-08,22.787935608012788,61.535608491305744
